id,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
1005000021000633,143.3646,-24.2966,-78.5528,216.5511,320.0081,255.0892,556.1794,224.8046,535.971,261.5665,436.9863,67.6504,558.0692,222.0062,249.4592,-28.3293,158.3241,51.2218,621.8406,271.5947,500.2251,326.3624,367.055,338.0342,204.6535,440.4366,215.458,259.843,88.4029,408.228,58.6871,214.4904,70.1889,306.2916
1007000073000113,338.2529,34.0068,341.7588,26.9951,331.2412,26.9951,352.2764,30.501,320.7236,34.0068,366.2998,72.5713,306.7002,72.5713,397.8525,107.6299,278.6533,111.1357,415.3818,72.5713,254.1123,76.0771,355.7822,174.2412,320.7236,170.7354,369.8057,247.8643,310.2061,247.8643,380.3232,321.4873,296.1826,321.4873
1003000022002062,398.3723,198.8933,319.5653,324.9402,16.0089,162.84,564.4792,236.8483,555.3986,251.5845,145.2606,442.8684,265.2745,61.1619,765.2484,379.1351,627.6824,493.6985,622.6654,230.9297,501.5861,238.6492,274.1938,277.0,633.247,472.4776,441.7866,350.6391,109.5875,151.1254,193.5991,376.4274,93.0229,248.339
1002000021000148,79.6694,47.1587,79.223,163.6787,71.3034,129.8924,83.6512,117.7428,149.2129,69.2165,129.3267,262.9533,105.7704,292.8576,150.9351,192.6752,62.3706,288.9039,59.1217,293.4273,62.6705,256.2317,89.758,89.3485,128.9275,121.0514,21.9952,85.9811,92.5591,394.8524,135.9754,122.6876,53.0153,166.5332
1005000015000083,84.0326,160.0378,78.1862,154.1914,72.3398,160.0378,84.0326,136.6523,78.1862,148.345,119.1107,130.806,124.957,154.1914,171.7279,160.0378,160.0352,183.4232,142.4961,200.9622,154.1888,189.2695,241.8841,171.7305,241.8841,183.4232,335.4258,230.194,335.4258,236.0404,428.9674,271.1185,428.9674,271.1185
1003000022001663,502.5564,149.3027,102.8668,290.281,342.1053,61.6181,303.7214,127.1489,427.2445,189.3249,376.3531,347.386,306.2496,322.0436,555.9382,378.8351,332.8591,54.5405,626.1827,2.2213,643.3037,387.5971,313.9244,247.8538,470.9485,255.3662,484.4534,268.5957,252.3113,239.9434,402.9454,215.5983,321.8099,175.4416
1005000015000320,67.9596,170.1732,62.0091,164.2227,62.0091,170.1732,67.9596,140.4206,62.0091,152.3216,109.6133,140.4206,103.6628,152.3216,163.168,158.2721,157.2175,158.2721,139.3659,199.9258,151.2669,193.9753,228.6237,188.0247,222.6732,188.0247,323.832,235.6289,317.8815,235.6289,419.0404,265.3815,413.0898,265.3815
1002000021000141,46.7986,126.2682,130.3489,160.7521,105.2741,95.9466,56.9266,80.726,125.7414,156.038,138.646,14.2187,59.3364,101.2051,252.2892,310.37,132.9895,161.1073,67.0305,161.6605,148.4178,28.948,151.0367,56.177,82.0326,118.3918,74.2034,343.6724,4.4345,31.6648,-2.5918,601.1976,79.8776,87.426
1002000021000139,126.0446,85.1076,95.2476,159.1979,76.2976,193.1273,86.2206,48.9443,93.2143,95.2857,145.029,215.9999,77.0251,116.9864,151.0615,48.335,68.1583,125.7188,175.907,123.7908,42.1142,316.1922,194.5034,191.8956,48.602,200.164,136.4261,476.0231,36.554,181.7172,93.5415,419.0718,24.0601,-180.8099
1006000014000044,302.3057,94.1064,304.6787,91.7334,297.5596,91.7334,309.4248,96.4795,292.8135,96.4795,314.1709,110.7178,283.3213,105.9717,323.6631,82.2412,273.8291,77.4951,316.5439,56.1377,283.3213,51.3916,311.7979,170.0439,288.0674,170.0439,321.29,210.3857,273.8291,210.3857,335.5283,245.9814,254.8447,245.9814
1002000022000015,574.5944,52.4227,217.0873,146.0299,339.0509,2.9106,398.9406,77.5892,276.9548,136.5844,287.0875,87.5988,263.0017,88.8014,709.9833,175.2306,93.7018,169.1436,301.738,168.2656,384.1301,181.4046,484.0764,91.1475,356.816,70.1924,259.2036,196.9652,-34.6279,169.5307,286.6586,215.6249,240.5454,335.7305
1003000022001675,743.941,113.4496,169.0662,119.3297,485.2588,218.6237,594.9382,256.2511,496.5764,94.9608,125.7614,262.0065,236.6262,375.0787,456.7089,211.0314,740.2179,389.2244,392.6319,572.4,392.1275,399.8852,458.4244,235.3989,224.7611,402.5424,496.4499,202.8462,399.4125,193.4615,248.6196,376.0036,110.5318,261.3005
1003000022001740,450.7336,294.6796,569.8442,203.9756,336.929,109.6445,325.4168,355.3927,273.2115,232.3568,943.9996,193.7314,416.317,79.9509,506.9752,328.2824,394.2757,211.6772,681.9802,500.8774,-91.1062,277.678,331.6496,198.9383,210.8474,153.2025,503.9509,40.79,343.7333,179.0926,224.6434,195.9033,358.673,239.2291
1005000010000090,179.4102,157.1914,173.7461,151.5273,173.7461,157.1914,190.7383,128.8711,196.4023,128.8711,236.0508,140.1992,236.0508,134.5352,247.3789,213.832,241.7148,213.832,219.0586,293.1289,224.7227,281.8008,366.3242,179.8477,371.9883,168.5195,411.6367,287.4648,417.3008,264.8086,519.2539,253.4805,513.5898,236.4883
1001000053000257,436.418,263.5951,442.7982,269.9753,442.7982,263.5951,439.6081,285.9258,436.418,260.4049,417.2773,295.4961,407.707,263.5951,385.3763,311.4466,382.1862,263.5951,385.3763,276.3555,378.9961,254.0247,334.3346,285.9258,337.5247,266.7852,286.4831,238.0742,292.8633,218.9336,241.8216,292.306,270.5326,279.5456
1003000022001179,103.3531,54.269,586.5424,94.0561,118.963,274.2415,180.7559,147.1922,736.7801,267.2616,408.1689,145.1827,1016.2828,-1.8265,26.6638,356.6731,148.4275,259.0497,385.3466,232.1874,331.6453,278.6113,531.2277,218.3065,37.1461,403.7234,106.5162,502.9252,318.7132,152.6088,189.2313,222.9328,299.0075,161.4853
1007000016000158,140.8652,58.7441,137.7988,55.6777,134.7324,55.6777,122.4668,58.7441,122.4668,58.7441,119.4004,89.4082,122.4668,89.4082,140.8652,129.2715,143.9316,132.3379,150.0645,101.6738,153.1309,101.6738,97.9355,163.002,94.8691,166.0684,125.5332,230.4629,131.666,233.5293,113.2676,285.6582,119.4004,310.1895
1009000041000146,208.3076,266.5439,205.1338,260.1963,205.1338,263.3701,214.6553,253.8486,221.0029,247.501,236.8721,263.3701,240.0459,247.501,240.0459,314.1514,240.0459,304.6299,205.1338,314.1514,205.1338,307.8037,319.3916,257.0225,319.3916,250.6748,382.8682,279.2393,382.8682,276.0654,459.04,295.1084,452.6924,285.5869
1009000041000225,208.4316,268.6738,202.0645,262.3066,202.0645,268.6738,214.7988,249.5723,214.7988,255.9395,237.084,265.4902,240.2676,255.9395,240.2676,316.4277,240.2676,303.6934,205.248,316.4277,205.248,310.0605,319.8574,255.9395,319.8574,249.5723,383.5293,278.2246,383.5293,275.041,459.9355,297.3262,456.752,287.7754
1001000022000324,978.58,258.3836,-18.07,235.9768,624.5798,156.1068,259.2883,239.7811,606.7544,252.0473,693.0367,105.2244,5.7389,236.2113,240.0723,317.5225,152.4159,327.8545,121.3402,216.9675,256.2955,276.2545,206.1215,388.1683,90.3936,239.0718,179.1247,125.6031,232.5005,72.6084,248.748,124.0225,246.2204,349.6436
1006000014000095,298.8398,78.957,303.293,76.7305,296.6133,76.7305,307.7461,78.957,292.1602,78.957,314.4258,103.4492,281.0273,103.4492,323.332,127.9414,274.3477,130.168,336.6914,152.4336,265.4414,156.8867,307.7461,156.8867,287.707,156.8867,303.293,196.9648,289.9336,199.1914,301.0664,239.2695,289.9336,241.4961
1003000022001802,675.1684,199.0941,239.1906,162.5509,304.3675,87.0982,207.5606,22.3396,242.826,111.3609,616.3341,159.6394,54.388,128.8417,865.2938,289.9325,521.5133,373.5713,756.2907,429.0668,336.2947,245.3619,376.8227,311.8197,250.9073,159.7184,287.0058,348.9253,336.7352,90.74,163.952,279.8678,142.4719,224.5668
1005000015000366,66.4961,179.3555,54.6992,167.5586,54.6992,173.457,66.4961,149.8633,60.5976,167.5586,101.8867,149.8633,101.8867,167.5586,160.8711,149.8633,160.8711,167.5586,137.2773,197.0508,154.9726,197.0508,225.7539,179.3555,219.8555,197.0508,320.1289,238.3398,314.2305,244.2383,420.4024,267.832,414.5039,267.832
1006000039000071,304.6549,56.668,313.2747,48.0482,296.0352,48.0482,321.8945,52.3581,287.4154,56.668,330.5143,86.8372,274.4857,82.5274,364.9935,43.7383,240.0065,48.0482,347.7539,0.6393,261.556,4.9492,330.5143,207.5143,278.7956,207.5143,377.9232,267.8528,227.0768,285.0924,390.8528,345.431,192.5977,358.3607
1007000007000216,308.5811,98.3389,308.5811,92.8506,305.8369,92.8506,292.1162,92.8506,292.1162,92.8506,281.1396,117.5479,283.8838,120.292,303.0928,158.71,311.3252,158.71,314.0693,120.292,316.8135,123.0361,259.1865,191.6396,261.9307,191.6396,278.3955,241.0342,294.8604,241.0342,267.4189,293.1729,270.1631,309.6377
1003000021000132,4.1419,23.3346,37.8389,372.4896,25.0082,187.6563,57.2753,31.6996,54.9062,134.9224,26.3703,236.8071,25.7702,538.695,66.1886,422.9233,33.9637,338.7077,64.9374,266.0717,76.0886,211.7931,86.2015,195.1779,47.2301,394.9581,234.3572,325.9761,159.1422,194.3401,310.0387,173.9935,115.8536,156.0387
1006000039000655,308.1416,57.2432,314.9971,53.8154,301.2861,53.8154,318.4248,57.2432,294.4307,57.2432,332.1357,81.2373,280.7197,84.665,373.2686,74.3818,239.5869,77.8096,397.2627,40.1045,229.3037,36.6768,328.708,180.6416,291.0029,177.2139,352.7021,238.9131,263.5811,232.0576,373.2686,304.04,239.5869,304.04
1006000039000649,308.0781,78.901,311.4635,72.1302,301.3073,72.1302,318.2344,72.1302,291.151,75.5156,328.3906,99.2135,284.3802,99.2135,358.8594,68.7448,250.526,72.1302,348.7031,31.5052,260.6823,31.5052,331.776,197.3906,291.151,197.3906,365.6302,244.7865,253.9115,251.5573,375.7865,309.1094,226.8281,309.1094
1009000095000761,174.3379,159.9395,170.2168,151.6973,170.2168,159.9395,182.5801,131.0918,186.7012,131.0918,223.791,147.5762,219.6699,139.334,232.0332,217.6348,236.1543,176.4238,182.5801,217.6348,236.1543,188.7871,330.9395,106.3652,322.6973,126.9707,409.2402,143.4551,330.9395,188.7871,504.0254,159.9395,405.1191,164.0605
1001000022000059,331.4595,288.2917,214.0956,348.6091,375.106,138.0529,818.5382,415.3487,424.8194,164.3801,332.4006,187.019,247.7111,239.3155,210.9338,358.0735,414.4521,369.301,296.1724,235.2034,545.8427,310.6417,275.8042,252.1557,275.184,468.9593,77.8281,190.4228,250.5387,257.6337,222.1922,238.5902,260.3674,338.4274
1001000022000349,705.5587,332.6789,552.2225,251.49,498.8982,168.9351,187.7571,120.7082,248.0688,-18.5973,436.4243,420.6744,610.7866,193.9348,220.4509,-5.7909,581.3307,209.164,452.6037,42.6617,376.5832,20.0101,501.3681,345.3459,256.6414,209.7273,198.8959,109.321,196.8724,247.8252,195.8875,-3.3112,341.1929,147.2896
1009000068000852,513.8018,186.0635,522.3369,186.0635,518.0693,177.5283,513.8018,181.7959,505.2666,156.1904,471.126,160.458,475.3936,181.7959,471.126,224.4717,479.6611,245.8096,505.2666,233.0068,509.5342,241.542,360.1689,168.9932,364.4365,173.2607,270.5498,203.1338,270.5498,203.1338,180.9307,224.4717,172.3955,224.4717
1007000048000371,351.8223,144.9668,357.877,141.9395,354.8496,141.9395,369.9863,147.9941,376.041,147.9941,369.9863,184.3223,388.1504,175.2402,330.6309,214.5957,345.7676,196.4316,321.5488,178.2676,327.6035,178.2676,430.5332,253.9512,430.5332,241.8418,369.9863,266.0605,369.9863,244.8691,391.1777,332.6621,397.2324,302.3887
1007000073000295,335.709,76.334,342.5449,72.916,328.873,72.916,349.3809,76.334,318.6191,76.334,363.0527,110.5137,304.9473,107.0957,393.8145,137.8574,270.7676,137.8574,414.3223,110.5137,253.6777,113.9316,356.2168,192.5449,315.2012,192.5449,376.7246,254.0684,298.1113,257.4863,380.1426,322.4277,294.6934,322.4277
1005000010000304,119.2363,264.5684,114.0996,254.2949,114.0996,259.4316,124.373,238.8848,129.5098,233.748,165.4668,238.8848,170.6035,223.4746,227.1074,233.748,221.9707,238.8848,216.834,300.5254,206.5605,295.3887,314.4316,238.8848,309.2949,228.6113,412.0293,290.252,406.8926,264.5684,525.0371,254.2949,504.4902,233.748
1007000073000280,335.7529,37.5127,342.7646,30.501,328.7412,30.501,349.7764,37.5127,321.7295,37.5127,363.7998,72.5713,304.2002,72.5713,395.3525,104.124,276.1533,107.6299,416.3877,72.5713,255.1182,79.583,356.7881,174.2412,318.2236,174.2412,370.8115,247.8643,307.7061,247.8643,381.3291,321.4873,297.1885,321.4873
1007000037000427,311.9717,133.7256,321.1416,127.6123,305.8584,127.6123,327.2549,130.6689,293.6318,133.7256,345.5947,170.4053,278.3486,173.4619,373.1045,219.3115,244.7256,225.4248,339.4814,210.1416,290.5752,210.1416,339.4814,255.9912,287.5186,255.9912,385.3311,307.9541,244.7256,311.0107,376.1611,372.1436,266.1221,375.2002
1009000095001964,114.6787,164.3799,110.2158,150.9912,110.2158,159.917,128.0674,133.1396,128.0674,128.6768,163.7705,155.4541,168.2334,137.6025,177.1592,226.8604,181.6221,200.083,128.0674,231.3232,145.9189,195.6201,279.8057,164.3799,279.8057,155.4541,373.5264,177.7686,369.0635,168.8428,467.2471,182.2314,453.8584,159.917
1003000066000114,211.9326,215.2959,204.7646,218.8799,204.7646,222.4639,211.9326,236.7998,211.9326,240.3838,251.3564,226.0479,247.7724,247.5518,312.2842,218.8799,308.7002,265.4717,366.0439,200.96,366.0439,265.4717,344.54,218.8799,351.708,240.3838,412.6357,175.8721,412.6357,190.208,498.6514,165.1201,502.2354,175.8721
1006000091000177,291.1992,63.3867,297.6836,60.1445,294.4414,56.9023,310.6523,63.3867,310.6523,60.1445,313.8945,102.293,304.168,95.8086,310.6523,147.6836,300.9258,144.4414,307.4102,189.832,300.9258,170.3789,320.3789,180.1055,310.6523,180.1055,300.9258,244.9492,300.9258,244.9492,326.8633,309.793,317.1367,306.5508
1006000091000227,287.7119,72.5713,294.7236,69.0654,291.2178,69.0654,305.2412,76.0771,298.2295,72.5713,308.7471,107.6299,298.2295,111.1357,322.7705,79.583,322.7705,79.583,336.7939,44.5244,322.7705,44.5244,305.2412,188.2646,305.2412,188.2646,301.7354,251.3701,305.2412,247.8643,319.2646,321.4873,319.2646,282.9229
1005000021000656,242.6322,248.703,-107.5375,92.1677,342.8392,213.8618,288.2583,143.6343,409.828,227.5938,759.4889,195.545,465.9726,275.8918,426.1884,246.7479,161.9379,116.122,197.3695,109.4571,435.766,389.1747,207.7653,264.1662,285.318,234.1119,275.2055,325.7473,216.2295,267.5653,141.4148,316.6057,81.5988,272.7468
1001000021000430,-19.8419,91.9583,376.3846,370.9693,369.2846,227.863,-100.7869,253.3311,692.8833,138.6385,218.3336,255.539,537.7932,580.0462,291.167,317.0113,411.5039,80.8726,148.4044,388.6728,104.2055,257.5825,329.6743,315.7594,133.1563,226.1848,409.0435,169.7,217.7149,54.6716,234.8907,15.0277,350.4968,124.971
1005000021000554,278.4202,12.7479,458.9123,92.3616,535.0214,361.7707,354.5852,104.8199,1126.7338,242.9517,339.1278,260.0939,250.4819,312.7379,382.2745,170.5003,609.53,229.9635,528.1197,172.7892,226.8811,36.6166,414.6924,240.3983,234.7892,360.1226,145.2318,456.6662,157.0572,464.3972,14.7423,419.073,32.2729,331.8317
1007000018000942,303.2061,127.2217,310.4424,119.9854,295.9697,119.9854,317.6787,127.2217,286.3213,127.2217,336.9756,170.6396,269.4365,170.6396,327.3271,228.5303,279.085,230.9424,317.6787,281.5967,291.1455,281.5967,322.5029,235.7666,281.4971,235.7666,351.4482,279.1846,252.5518,281.5967,344.2119,317.7783,262.2002,320.1904
1002000021000080,108.207,61.0625,176.5389,286.2693,127.3618,132.1585,79.1069,152.6097,8.3775,184.5292,42.1702,101.2154,42.9982,281.431,52.6552,53.6317,34.3994,313.3177,135.6224,252.6664,54.4701,148.8659,90.5769,311.1064,59.9923,281.2335,92.9382,-19.927,41.2232,290.0923,77.1534,229.9215,53.9663,392.4944
1003000022000106,446.3424,337.8982,458.3918,49.8337,718.0895,216.9867,939.7483,129.3973,165.7835,287.7122,347.7353,160.5168,724.2513,181.6954,403.193,191.5417,318.7914,220.4169,417.5679,327.7759,656.9469,62.9935,81.0013,380.8063,454.5553,267.1748,476.0686,213.6543,412.252,91.843,328.1064,95.6861,196.4999,269.1677
1003000030000112,130.4717,233.9834,125.5596,233.9834,125.5596,243.8076,130.4717,268.3682,130.4717,273.2803,179.5928,258.5439,179.5928,278.1924,248.3623,292.9287,248.3623,302.7529,322.0439,258.5439,312.2197,297.8408,312.2197,258.5439,312.2197,268.3682,405.5498,224.1592,400.6377,214.335,518.5283,224.1592,518.5283,214.335
1007000095000298,300.1709,44.5244,307.1826,37.5127,300.1709,37.5127,331.7236,44.5244,321.2061,44.5244,342.2412,86.5947,317.7002,86.5947,391.3232,125.1592,321.2061,149.7002,363.2764,174.2412,310.6885,177.7471,342.2412,198.7822,314.1943,198.7822,352.7588,289.9346,324.7119,282.9229,363.2764,367.0635,324.7119,349.5342
1005000010000326,138.5635,203.5127,133.6318,193.6494,128.7002,198.5811,148.4268,178.8545,148.4268,173.9229,187.8799,188.7178,192.8115,178.8545,242.1279,233.1025,247.0596,233.1025,217.4697,302.1455,222.4014,292.2822,335.8291,208.4443,330.8975,193.6494,409.8037,282.4189,409.8037,267.624,523.2314,252.8291,508.4365,238.0342
1003000022002014,581.5577,177.6854,167.0168,111.308,508.7712,449.4274,473.5239,136.0174,427.0609,207.9129,790.6005,179.2371,708.436,212.6695,170.5008,378.0422,628.6424,-43.0291,555.4583,462.0756,395.8434,175.7475,522.2037,421.7464,421.4071,374.6629,134.5213,121.2994,60.9516,315.011,324.072,93.773,416.7955,102.0718
1009000068000834,512.8018,188.0635,521.3369,183.7959,517.0693,175.2607,517.0693,188.0635,504.2666,158.1904,465.8584,162.458,474.3936,179.5283,465.8584,226.4717,478.6611,247.8096,499.999,235.0068,512.8018,243.542,359.1689,166.7256,359.1689,170.9932,269.5498,200.8662,269.5498,200.8662,179.9307,226.4717,175.6631,222.2041
1009000068001580,516.6777,182.252,525.2324,182.252,520.9551,173.6973,520.9551,186.5293,508.123,156.5879,469.627,160.8652,478.1816,182.252,469.627,225.0254,478.1816,246.4121,499.5684,237.8574,512.4004,242.1348,362.6934,169.4199,366.9707,177.9746,272.8691,203.6387,272.8691,203.6387,183.0449,225.0254,178.7676,220.748
1005000021001378,678.7351,423.1871,466.109,332.5918,255.9995,137.1206,502.4178,175.1189,467.3018,222.0672,359.739,49.4968,303.7345,155.0074,3.4868,270.0958,359.3785,347.2215,71.8986,268.913,262.1303,174.6649,195.763,91.3988,130.1191,251.7518,183.608,66.5871,139.652,346.7569,42.8125,221.8307,11.7541,434.2682
1006000091000086,300.1074,58.8184,303.3301,55.5957,303.3301,55.5957,319.4434,62.041,316.2207,58.8184,322.666,97.4902,319.4434,94.2676,319.4434,142.6074,312.998,142.6074,316.2207,178.0566,322.666,171.6113,319.4434,178.0566,319.4434,178.0566,309.7754,245.7324,309.7754,245.7324,325.8887,310.1855,332.334,306.9629
1006000014000103,303.5221,72.2122,305.931,69.8034,298.7044,69.8034,310.7487,72.2122,291.4779,72.2122,315.5664,89.0742,284.2513,89.0742,334.8372,69.8034,262.5716,67.3945,349.2904,50.5326,250.5273,48.1237,310.7487,146.8867,289.069,144.4779,320.3841,190.2461,277.0247,187.8372,332.4284,231.1966,262.5716,231.1966
1005000026000992,452.5449,296.7207,458.4434,296.7207,455.4941,293.7715,452.5449,276.0762,452.5449,279.0254,428.9512,267.2285,428.9512,279.0254,393.5605,249.5332,414.2051,279.0254,411.2559,296.7207,417.1543,311.4668,349.3223,270.1777,349.3223,284.9238,287.3887,273.127,284.4395,287.873,231.3535,264.2793,222.5059,284.9238
1009000035000384,286.3711,79.5352,298.7148,67.1914,274.0273,67.1914,317.2305,57.9336,258.5977,57.9336,338.832,113.4805,236.9961,107.3086,345.0039,209.1445,233.9102,215.3164,354.2617,304.8086,227.7383,310.9805,295.6289,165.9414,243.168,162.8555,283.2852,233.832,233.9102,218.4023,277.1133,270.8633,227.7383,307.8945
1007000037000084,314.0039,183.4128,320.9961,176.4206,307.0117,176.4206,330.319,174.0898,295.3581,178.7513,341.9727,206.72,288.3659,209.0508,355.957,220.7044,269.7201,218.3737,365.2799,232.3581,265.0586,230.0273,339.6419,285.9648,297.6888,288.2956,388.5872,306.9414,246.4128,309.2721,374.6029,362.8789,262.7279,365.2096
1005000059000459,306.3424,240.5065,310.0273,233.1367,291.6029,233.1367,317.3971,218.3971,276.8633,222.082,346.8763,207.3425,254.7539,211.0273,405.8346,196.2878,195.7956,188.918,413.2044,255.2461,192.1107,251.5612,328.4518,152.069,280.5482,152.069,313.7122,118.9049,287.918,133.6445,310.0273,104.1654,295.2878,104.1654
1007000016000081,145.083,90.2275,145.083,84.9736,142.4561,84.9736,124.0674,90.2275,131.9482,90.2275,113.5596,116.4971,124.0674,121.751,139.8291,163.7822,145.083,166.4092,147.71,132.2588,155.5908,132.2588,89.917,184.7979,82.0361,184.7979,124.0674,234.71,137.2021,237.3369,113.5596,284.6221,118.8135,310.8916
1005000026001118,441.8633,219.3789,447.7227,216.4492,444.793,213.5195,433.0742,201.8008,430.1445,201.8008,409.6367,210.5898,412.5664,219.3789,397.918,254.5352,412.5664,272.1133,397.918,280.9023,415.4961,310.1992,327.6055,234.0273,330.5352,239.8867,277.8008,254.5352,274.8711,266.2539,225.0664,263.3242,213.3477,280.9023
1007000016000377,144.4043,75.6387,144.4043,72.8066,141.5723,72.8066,124.5801,75.6387,127.4121,75.6387,127.4121,103.959,118.916,103.959,147.2363,149.2715,147.2363,149.2715,150.0684,118.1191,155.7324,118.1191,90.5957,177.5918,87.7637,177.5918,124.5801,234.2324,138.7402,237.0645,113.252,285.209,118.916,310.6973
1001000053001225,440.5059,260.9863,445.623,268.6621,445.623,263.5449,440.5059,284.0137,440.5059,271.2207,417.4785,291.6895,409.8027,260.9863,384.2168,309.5996,371.4238,260.9863,345.8379,317.2754,340.7207,273.7793,338.1621,284.0137,338.1621,263.5449,284.4316,248.1934,281.873,227.7246,238.377,294.248,240.9355,271.2207
1005000078000068,65.7305,88.457,65.7305,71.8164,57.4102,80.1367,90.6914,63.4961,107.332,46.8555,140.6133,121.7383,157.2539,80.1367,140.6133,221.582,140.6133,213.2617,148.9336,288.1445,165.5742,221.582,298.6992,171.6602,307.0195,130.0586,431.8242,204.9414,440.1445,188.3008,573.2695,238.2227,564.9492,221.582
